package,in_degree_centrality,out_degree_centrality,betweenness,pagerank,in_degree_centrality_norm,betweenness_norm,pagerank_norm,criticality_index,risk_score,combined_score,criticality_rank
google-cloud-os-config,0.00022594,0.00406688,0.00000000,0.00012911,0.00045851,0.00000000,0.00005226,0.00013553,0.15283080,0.07651965,2408
jaraco-collections,0.00022594,0.00316313,0.00000000,0.00013052,0.00045851,0.00000000,0.00006763,0.00014168,0.15270439,0.07646118,2409
google-cloud-access-context-manager,0.00022594,0.00406688,0.00000000,0.00012911,0.00045851,0.00000000,0.00005226,0.00013553,0.15269875,0.07645363,2410
pycnite,0.00022594,0.00000000,0.00000000,0.00013091,0.00045851,0.00000000,0.00007185,0.00014337,0.15257606,0.07639831,2411
wandb,0.00000000,0.00429282,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.15272831,0.07636415,2412
ntc-templates,0.00022594,0.00022594,0.00000000,0.00013018,0.00045851,0.00000000,0.00006387,0.00014017,0.15249626,0.07635596,2413
coreschema,0.00022594,0.00000000,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.15233188,0.07629833,2414
red-lavalink,0.00022594,0.00293719,0.00000001,0.00012716,0.00045851,0.00208044,0.00003107,0.00085521,0.15115842,0.07623706,2415
polyfile-weave,0.00022594,0.00338906,0.00000000,0.00012616,0.00045851,0.00000000,0.00002017,0.00012269,0.15223946,0.07621411,2416
mohawk,0.00022594,0.00022594,0.00000000,0.00012959,0.00045851,0.00000000,0.00005748,0.00013762,0.15209825,0.07615499,2417
autogluon-core,0.00022594,0.00745594,0.00000000,0.00012733,0.00045851,0.00000000,0.00003285,0.00012777,0.15211259,0.07615458,2418
stream-inflate,0.00022594,0.00000000,0.00000000,0.00017714,0.00045851,0.00000000,0.00057483,0.00034456,0.15173769,0.07613389,2419
autogluon-features,0.00022594,0.00542250,0.00000000,0.00012733,0.00045851,0.00000000,0.00003285,0.00012777,0.15188202,0.07603929,2420
opt-einsum-fx,0.00022594,0.00067781,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.15176888,0.07601683,2421
pytrec-eval-terrier,0.00022594,0.00045188,0.00000000,0.00012604,0.00045851,0.00000000,0.00001885,0.00012217,0.15179370,0.07599083,2422
currency-symbols,0.00022594,0.00000000,0.00000000,0.00012911,0.00045851,0.00000000,0.00005226,0.00013553,0.15173721,0.07597286,2423
vastai,0.00022594,0.00926344,0.00000000,0.00012682,0.00045851,0.00000000,0.00002737,0.00012558,0.15173846,0.07596583,2424
delta-kernel-rust-sharing-wrapper,0.00022594,0.00000000,0.00000000,0.00012837,0.00045851,0.00000000,0.00004422,0.00013231,0.15170048,0.07595202,2425
boto-session-manager,0.00022594,0.00000000,0.00000000,0.00013244,0.00045851,0.00000000,0.00008844,0.00015000,0.15158408,0.07590743,2426
cmsis-pack-manager,0.00022594,0.00090375,0.00000000,0.00012871,0.00045851,0.00000000,0.00004790,0.00013379,0.15151248,0.07585915,2427
sendgrid,0.00000000,0.00158156,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.15171554,0.07585777,2428
alibabacloud-gateway-pop,0.00045188,0.00451875,0.00000000,0.00012900,0.00091701,0.00000000,0.00005101,0.00024965,0.15123981,0.07581195,2429
scikit-network,0.00022594,0.00045188,0.00000000,0.00012543,0.00045851,0.00000000,0.00001223,0.00011952,0.15141898,0.07580143,2430
linear-operator,0.00022594,0.00067781,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.15130128,0.07578303,2431
botframework-streaming,0.00022594,0.00406688,0.00000000,0.00012959,0.00045851,0.00000000,0.00005748,0.00013762,0.15132837,0.07577005,2432
iterproxy,0.00022594,0.00000000,0.00000000,0.00013244,0.00045851,0.00000000,0.00008844,0.00015000,0.15120266,0.07571671,2433
sqlalchemy-mate,0.00022594,0.00112969,0.00000000,0.00013091,0.00045851,0.00000000,0.00007185,0.00014337,0.15113499,0.07567778,2434
uproot,0.00022594,0.00225938,0.00000000,0.00012646,0.00045851,0.00000000,0.00002346,0.00012401,0.15107755,0.07563417,2435
jinjanator-plugins,0.00022594,0.00067781,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.15099631,0.07563055,2436
win-unicode-console,0.00022594,0.00000000,0.00000000,0.00013770,0.00045851,0.00000000,0.00014574,0.00017292,0.15097816,0.07562210,2437
scverse-misc,0.00022594,0.00000000,0.00000000,0.00012682,0.00045851,0.00000000,0.00002737,0.00012558,0.15094879,0.07557099,2438
fhir-core,0.00022594,0.00112969,0.00000000,0.00014192,0.00045851,0.00000000,0.00019161,0.00019127,0.15078528,0.07553977,2439
func-args,0.00022594,0.00000000,0.00000000,0.00013244,0.00045851,0.00000000,0.00008844,0.00015000,0.15081781,0.07552429,2440
azure-ai-contentsafety,0.00022594,0.00180750,0.00000000,0.00012586,0.00045851,0.00000000,0.00001691,0.00012139,0.15084485,0.07551580,2441
weasyprint,0.00000000,0.00271125,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.15101723,0.07550861,2442
testcontainers,0.00000000,0.00203344,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.15089270,0.07544635,2443
tokenspeed-mla,0.00022594,0.00135563,0.00000000,0.00012496,0.00045851,0.00000000,0.00000714,0.00011748,0.15069843,0.07543959,2444
findlibs,0.00022594,0.00000000,0.00000000,0.00014192,0.00045851,0.00000000,0.00019161,0.00019127,0.15051066,0.07540246,2445
dtlpymetrics,0.00022594,0.01265251,0.00000000,0.00012622,0.00045851,0.00000000,0.00002085,0.00012296,0.15048877,0.07533897,2446
cle,0.00022594,0.00406688,0.00000000,0.00012682,0.00045851,0.00000000,0.00002737,0.00012558,0.15044305,0.07531812,2447
canmatrix,0.00022594,0.00045188,0.00000000,0.00013135,0.00045851,0.00000000,0.00007664,0.00014528,0.15027757,0.07525054,2448
claripy,0.00022594,0.00045188,0.00000000,0.00012682,0.00045851,0.00000000,0.00002737,0.00012558,0.15026188,0.07522754,2449
sagemaker-data-insights,0.00022594,0.00225938,0.00000000,0.00012688,0.00045851,0.00000000,0.00002804,0.00012584,0.15013119,0.07516240,2450
pynose,0.00022594,0.00000000,0.00000000,0.00012607,0.00045851,0.00000000,0.00001916,0.00012229,0.15002584,0.07510699,2451
gcs-oauth2-boto-plugin,0.00022594,0.00429282,0.00000000,0.00012702,0.00045851,0.00000000,0.00002948,0.00012642,0.14975378,0.07497413,2452
bandit,0.00000000,0.00135563,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14969899,0.07484950,2453
pypdf2,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14960098,0.07480049,2454
cmeel-urdfdom,0.00022594,0.00090375,0.00000000,0.00013135,0.00045851,0.00000000,0.00007664,0.00014528,0.14937527,0.07479939,2455
fuzzyfinder,0.00045188,0.00000000,0.00000000,0.00012814,0.00091701,0.00000000,0.00004169,0.00024593,0.14919214,0.07478525,2456
sqlite-fts4,0.00022594,0.00000000,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.14921553,0.07474016,2457
lomond,0.00022594,0.00022594,0.00000000,0.00012853,0.00045851,0.00000000,0.00004599,0.00013302,0.14926823,0.07473644,2458
fire,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14939278,0.07469639,2459
flagsmith-flag-engine,0.00022594,0.00112969,0.00000000,0.00013185,0.00045851,0.00000000,0.00008212,0.00014747,0.14912027,0.07467358,2460
csscompressor,0.00022594,0.00000000,0.00000000,0.00012934,0.00045851,0.00000000,0.00005475,0.00013652,0.14899119,0.07460061,2461
localstack-client,0.00022594,0.00158156,0.00000000,0.00013751,0.00045851,0.00000000,0.00014371,0.00017211,0.14886321,0.07456400,2462
pyxdia,0.00045188,0.00000000,0.00000000,0.00013281,0.00091701,0.00000000,0.00009254,0.00026627,0.14869706,0.07455335,2463
rstcheck-core,0.00022594,0.00135563,0.00000000,0.00013135,0.00045851,0.00000000,0.00007664,0.00014528,0.14882638,0.07452494,2464
jsf,0.00022594,0.00429282,0.00000000,0.00012586,0.00045851,0.00000000,0.00001691,0.00012139,0.14885536,0.07452106,2465
taskcluster-urls,0.00022594,0.00000000,0.00000000,0.00012959,0.00045851,0.00000000,0.00005748,0.00013762,0.14874993,0.07448083,2466
python-fasthtml,0.00022594,0.00632625,0.00000000,0.00012795,0.00045851,0.00000000,0.00003964,0.00013048,0.14861175,0.07440625,2467
slugid,0.00022594,0.00000000,0.00000000,0.00012959,0.00045851,0.00000000,0.00005748,0.00013762,0.14855605,0.07438389,2468
sagemaker,0.00000000,0.03411658,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14838970,0.07419485,2469
pyarmor-cli-core,0.00022594,0.00000000,0.00000000,0.00022997,0.00045851,0.00000000,0.00114966,0.00057449,0.14736526,0.07412454,2470
gilknocker,0.00022594,0.00000000,0.00000000,0.00012548,0.00045851,0.00000000,0.00001277,0.00011974,0.14793608,0.07406015,2471
nvidia-cuda-cccl,0.00022594,0.00000000,0.00000000,0.00022997,0.00045851,0.00000000,0.00114966,0.00057449,0.14713511,0.07400947,2472
ropgadget,0.00022594,0.00022594,0.00000000,0.00012742,0.00045851,0.00000000,0.00003381,0.00012815,0.14772693,0.07396204,2473
langfuse,0.00000000,0.00632625,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14788024,0.07394012,2474
pdbp,0.00022594,0.00045188,0.00000000,0.00012607,0.00045851,0.00000000,0.00001916,0.00012229,0.14764604,0.07391709,2475
google-cloud-functions,0.00022594,0.00429282,0.00000000,0.00012549,0.00045851,0.00000000,0.00001292,0.00011979,0.14763253,0.07390841,2476
pipenv,0.00000000,0.00203344,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14780210,0.07390105,2477
jira,0.00000000,0.00248531,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14763429,0.07381714,2478
pytest-env,0.00000000,0.00203344,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14763317,0.07381659,2479
bs4,0.00000000,0.00067781,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14756233,0.07378117,2480
aws-xray-sdk,0.00000000,0.00135563,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14752983,0.07376491,2481
hatch,0.00000000,0.01061907,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14716982,0.07358491,2482
apache-airflow-providers-databricks,0.00000000,0.03343877,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14710719,0.07355360,2483
arpy,0.00045188,0.00000000,0.00000000,0.00013281,0.00091701,0.00000000,0.00009254,0.00026627,0.14654421,0.07347692,2484
apache-airflow-providers-snowflake,0.00000000,0.03366471,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14687868,0.07343934,2485
pydeprecate,0.00022594,0.00000000,0.00000000,0.00012911,0.00045851,0.00000000,0.00005226,0.00013553,0.14662579,0.07341715,2486
uefi-firmware,0.00045188,0.00022594,0.00000000,0.00013281,0.00091701,0.00000000,0.00009254,0.00026627,0.14641179,0.07341071,2487
yfinance,0.00000000,0.00587438,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14668114,0.07334057,2488
types-redis,0.00000000,0.00158156,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14664310,0.07332155,2489
aws-lambda-powertools,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14653144,0.07326572,2490
certbot,0.00022594,0.00429282,0.00000000,0.00012772,0.00045851,0.00000000,0.00003709,0.00012946,0.14610119,0.07315018,2491
pip-tools,0.00000000,0.00225938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14609559,0.07304780,2492
dockerpty,0.00022594,0.00000000,0.00000000,0.00012837,0.00045851,0.00000000,0.00004422,0.00013231,0.14558897,0.07289627,2493
tensorflow-decision-forests,0.00022594,0.00971532,0.00000000,0.00012596,0.00045851,0.00000000,0.00001796,0.00012181,0.14551197,0.07284969,2494
progressbar2,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14565910,0.07282955,2495
unix-ar,0.00022594,0.00000000,0.00000000,0.00012742,0.00045851,0.00000000,0.00003381,0.00012815,0.14505111,0.07262413,2496
eccodeslib,0.00022594,0.00000000,0.00000000,0.00014192,0.00045851,0.00000000,0.00019161,0.00019127,0.14488194,0.07258810,2497
colored-traceback,0.00022594,0.00022594,0.00000000,0.00012742,0.00045851,0.00000000,0.00003381,0.00012815,0.14497389,0.07258552,2498
pathos,0.00000000,0.00090375,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14471335,0.07235667,2499
django-cors-headers,0.00000000,0.00090375,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14455227,0.07227613,2500
checkov,0.00000000,0.02214189,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14449196,0.07224598,2501
sbvirtualdisplay,0.00022594,0.00000000,0.00000000,0.00012607,0.00045851,0.00000000,0.00001916,0.00012229,0.14421663,0.07220238,2502
unclecode-litellm,0.00022594,0.01265251,0.00000000,0.00012541,0.00045851,0.00000000,0.00001198,0.00011942,0.14412792,0.07215582,2503
pytest-django,0.00000000,0.00180750,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14425562,0.07212781,2504
curated-transformers,0.00022594,0.00632625,0.00000000,0.00012676,0.00045851,0.00000000,0.00002674,0.00012532,0.14391569,0.07205424,2505
pymupdf4llm,0.00000000,0.00067781,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14401162,0.07200581,2506
pip-audit,0.00000000,0.00632625,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14396518,0.07198259,2507
gremlinpython,0.00000000,0.00316313,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14396222,0.07198111,2508
httpxthrottlecache,0.00022594,0.00248531,0.00000000,0.00012682,0.00045851,0.00000000,0.00002737,0.00012558,0.14376462,0.07197891,2509
twilio,0.00000000,0.00384094,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14394731,0.07197365,2510
pyjsparser,0.00022594,0.00000000,0.00000000,0.00015953,0.00045851,0.00000000,0.00038322,0.00026791,0.14346183,0.07193700,2511
mycdp,0.00022594,0.00000000,0.00000000,0.00012607,0.00045851,0.00000000,0.00001916,0.00012229,0.14348872,0.07183843,2512
pytest-picked,0.00022594,0.00180750,0.00000000,0.00012503,0.00045851,0.00000000,0.00000787,0.00011778,0.14340789,0.07179454,2513
flit,0.00000000,0.00203344,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14329305,0.07164653,2514
meson-python,0.00000000,0.00090375,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14324609,0.07162304,2515
lightgbm,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14308790,0.07154395,2516
slowapi,0.00000000,0.00112969,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14303662,0.07151831,2517
tinysegmenter,0.00022594,0.00000000,0.00000000,0.00012822,0.00045851,0.00000000,0.00004258,0.00013166,0.14261695,0.07140975,2518
restructuredtext-lint,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14274293,0.07137146,2519
kernels-data,0.00022594,0.00000000,0.00000000,0.00012837,0.00045851,0.00000000,0.00004422,0.00013231,0.14236848,0.07128602,2520
geoip2,0.00000000,0.00361500,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14247528,0.07123764,2521
diskcache-weave,0.00022594,0.00000000,0.00000000,0.00012616,0.00045851,0.00000000,0.00002017,0.00012269,0.14214565,0.07116721,2522
sqlmodel,0.00000000,0.00158156,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14228933,0.07114466,2523
hatch-vcs,0.00000000,0.00225938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14227006,0.07113503,2524
jieba3k,0.00022594,0.00000000,0.00000000,0.00012822,0.00045851,0.00000000,0.00004258,0.00013166,0.14205514,0.07112885,2525
ai-edge-litert,0.00022594,0.00000000,0.00000000,0.00012783,0.00045851,0.00000000,0.00003832,0.00012996,0.14188648,0.07104320,2526
arxiv,0.00000000,0.00158156,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14205829,0.07102914,2527
apache-airflow-providers-cncf-kubernetes,0.00000000,0.03230908,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14194776,0.07097388,2528
feedfinder2,0.00022594,0.00000000,0.00000000,0.00012822,0.00045851,0.00000000,0.00004258,0.00013166,0.14173638,0.07096946,2529
pyproject-api,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14191763,0.07095882,2530
prefect-shell,0.00022594,0.02507908,0.00000000,0.00012508,0.00045851,0.00000000,0.00000845,0.00011801,0.14162273,0.07090214,2531
ipdb,0.00000000,0.00429282,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14177930,0.07088965,2532
pgsanity,0.00022594,0.00000000,0.00000000,0.00012499,0.00045851,0.00000000,0.00000747,0.00011761,0.14140382,0.07079238,2533
collate-sqlfluff,0.00022594,0.00451875,0.00000000,0.00012871,0.00045851,0.00000000,0.00004790,0.00013379,0.14136359,0.07078471,2534
pylint-per-file-ignores,0.00022594,0.00203344,0.00000000,0.00012503,0.00045851,0.00000000,0.00000787,0.00011778,0.14137408,0.07077764,2535
pytesseract,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14135714,0.07067857,2536
sparklines,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14134538,0.07067269,2537
mkdocs-material,0.00000000,0.00677813,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14129878,0.07064939,2538
segment-analytics-python,0.00000000,0.00225938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14126438,0.07063219,2539
firebase-admin,0.00000000,0.00768188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14120386,0.07060193,2540
pydeequ,0.00000000,0.00090375,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14103791,0.07051895,2541
apache-airflow-providers-imap,0.00000000,0.02892002,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14075825,0.07037912,2542
pytest-split,0.00000000,0.00180750,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14070903,0.07035451,2543
pdf2image,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14055127,0.07027564,2544
astronomer-cosmos,0.00000000,0.03140533,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14037252,0.07018626,2545
google-generativeai,0.00000000,0.00655219,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14016835,0.07008418,2546
sphinx-rtd-theme,0.00000000,0.00519657,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.14006400,0.07003200,2547
apache-airflow-providers-sqlite,0.00000000,0.02892002,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13996593,0.06998297,2548
office365-rest-python-client,0.00000000,0.00271125,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13988308,0.06994154,2549
wikipedia-api,0.00000000,0.00225938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13984226,0.06992113,2550
aioresponses,0.00000000,0.00271125,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13969770,0.06984885,2551
detect-agent,0.00022594,0.00000000,0.00000000,0.00012742,0.00045851,0.00000000,0.00003381,0.00012815,0.13949673,0.06984694,2552
maturin,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13959196,0.06979598,2553
fastapi-mcp,0.00000000,0.00948938,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13948580,0.06974290,2554
mypy-boto3-rds,0.00000000,0.00022594,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13937944,0.06968972,2555
apache-airflow-providers-ftp,0.00000000,0.02892002,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13928393,0.06964197,2556
mypy-protobuf,0.00000000,0.00045188,0.00000000,0.00012431,0.00000000,0.00000000,0.00000000,0.00000000,0.13926477,0.06963238,2557
dagster-rest-resources,0.00022594,0.00384094,0.00000000,0.00012551,0.00045851,0.00000000,0.00001306,0.00011985,0.13895575,0.06957007,2558
azure-ai-contentunderstanding,0.00022594,0.00180750,0.00000000,0.00012586,0.00045851,0.00000000,0.00001691,0.00012139,0.13885463,0.06952069,2559
